order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sell_price
718,"2023-02-01 00:00:00","Standard Class",Consumer,"United States",Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10002253,3,3.00,97.00
719,"2022-10-25 00:00:00","Standard Class","Home Office","United States",Orem,Utah,84057,West,"Office Supplies",Binders,OFF-BI-10001658,3,1.20,58.80
720,"2022-07-24 00:00:00","Standard Class","Home Office","United States",Orem,Utah,84057,West,Furniture,Furnishings,FUR-FU-10000246,6,2.80,67.20
721,"2022-05-25 00:00:00","Standard Class","Home Office","United States","Los Angeles",California,90045,West,"Office Supplies",Paper,OFF-PA-10004092,3,7.50,142.50
722,"2023-08-09 00:00:00","Standard Class",Corporate,"United States",Detroit,Michigan,48205,Central,Furniture,Tables,FUR-TA-10000198,3,33.00,1617.00
723,"2023-09-09 00:00:00","Standard Class",Corporate,"United States",Detroit,Michigan,48205,Central,"Office Supplies",Storage,OFF-ST-10000036,3,15.00,285.00
724,"2022-10-06 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10000222,5,5.20,124.80
725,"2023-07-20 00:00:00","Standard Class",Corporate,"United States",Hialeah,Florida,33012,South,"Office Supplies",Supplies,OFF-SU-10004664,7,1.00,49.00
726,"2022-09-04 00:00:00","Standard Class",Consumer,"United States",Austin,Texas,78745,Central,"Office Supplies",Envelopes,OFF-EN-10001141,2,0.60,19.40
727,"2022-03-29 00:00:00","Standard Class",Consumer,"United States",Austin,Texas,78745,Central,Technology,Phones,TEC-PH-10002170,1,3.00,57.00
728,"2022-10-07 00:00:00","First Class",Consumer,"United States",Oceanside,"New York",11572,East,"Office Supplies",Paper,OFF-PA-10001954,8,5.40,174.60
729,"2022-07-06 00:00:00","First Class",Consumer,"United States",Oceanside,"New York",11572,East,Furniture,Tables,FUR-TA-10002228,2,12.00,388.00
730,"2022-12-27 00:00:00","First Class",Consumer,"United States",Oceanside,"New York",11572,East,"Office Supplies",Storage,OFF-ST-10004634,3,1.20,28.80
731,"2022-02-06 00:00:00","First Class",Consumer,"United States",Oceanside,"New York",11572,East,Furniture,Chairs,FUR-CH-10002965,3,16.20,523.80
732,"2023-12-13 00:00:00","First Class",Consumer,"United States",Oceanside,"New York",11572,East,"Office Supplies",Labels,OFF-LA-10001317,2,0.20,9.80
733,"2022-09-08 00:00:00","Standard Class","Home Office","United States",Seattle,Washington,98115,West,"Office Supplies",Storage,OFF-ST-10000736,3,4.80,235.20
734,"2022-11-13 00:00:00","Standard Class","Home Office","United States",Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10003610,3,9.00,171.00
735,"2023-02-21 00:00:00","Standard Class","Home Office","United States",Seattle,Washington,98115,West,"Office Supplies",Binders,OFF-BI-10003982,6,3.00,97.00
736,"2022-08-13 00:00:00","Standard Class","Home Office","United States",Seattle,Washington,98115,West,"Office Supplies",Binders,OFF-BI-10003291,4,1.50,28.50
737,"2023-06-25 00:00:00","Standard Class","Home Office","United States",Seattle,Washington,98115,West,Furniture,Bookcases,FUR-BO-10001619,1,2.40,77.60
738,"2023-05-18 00:00:00","Standard Class","Home Office","United States",Seattle,Washington,98115,West,"Office Supplies",Binders,OFF-BI-10000138,5,0.40,19.60
739,"2023-01-27 00:00:00","Standard Class",Consumer,"United States","San Francisco",California,94110,West,Technology,Accessories,TEC-AC-10001383,2,1.00,49.00
740,"2022-11-21 00:00:00","Standard Class","Home Office","United States",Naperville,Illinois,60540,Central,"Office Supplies",Labels,OFF-LA-10003223,3,0.30,9.70
741,"2022-06-24 00:00:00","Standard Class","Home Office","United States",Naperville,Illinois,60540,Central,"Office Supplies",Storage,OFF-ST-10002743,3,5.40,264.60
742,"2022-09-21 00:00:00","Standard Class","Home Office","United States",Naperville,Illinois,60540,Central,"Office Supplies",Binders,OFF-BI-10004094,2,0.00,0.00
743,"2022-04-16 00:00:00","Standard Class",Consumer,"United States",Dallas,Texas,75220,Central,"Office Supplies",Supplies,OFF-SU-10004498,5,2.50,47.50
744,"2022-04-26 00:00:00","Standard Class",Consumer,"United States",Dallas,Texas,75220,Central,"Office Supplies",Paper,OFF-PA-10002615,1,0.00,0.00
745,"2023-12-08 00:00:00","Standard Class",Consumer,"United States",Dallas,Texas,75220,Central,"Office Supplies",Paper,OFF-PA-10004971,1,0.00,0.00
746,"2022-08-23 00:00:00","Standard Class",Consumer,"United States",Dallas,Texas,75220,Central,"Office Supplies",Supplies,OFF-SU-10004261,4,2.40,57.60
747,"2022-01-16 00:00:00","Same Day",Corporate,"United States","San Diego",California,92105,West,Furniture,Tables,FUR-TA-10002607,10,17.10,552.90
748,"2022-11-14 00:00:00","Same Day",Corporate,"United States","San Diego",California,92105,West,"Office Supplies",Storage,OFF-ST-10001809,4,14.40,345.60
749,"2023-02-11 00:00:00","Second Class",Consumer,"United States",Evanston,Illinois,60201,Central,Technology,Phones,TEC-PH-10000004,1,0.40,9.60
750,"2022-11-17 00:00:00","Standard Class",Consumer,"United States",Trenton,Michigan,48183,Central,"Office Supplies",Binders,OFF-BI-10003638,3,1.80,58.20
751,"2022-11-27 00:00:00","Standard Class",Consumer,"United States",Trenton,Michigan,48183,Central,Furniture,Furnishings,FUR-FU-10003577,11,4.80,155.20
752,"2022-08-05 00:00:00","Standard Class",Consumer,"United States",Trenton,Michigan,48183,Central,"Office Supplies",Art,OFF-AR-10003478,7,2.40,57.60
753,"2023-07-25 00:00:00","Standard Class",Consumer,"United States",Trenton,Michigan,48183,Central,"Office Supplies",Binders,OFF-BI-10000546,1,0.00,0.00
754,"2023-10-14 00:00:00","First Class",Corporate,"United States","San Francisco",California,94110,West,Technology,Copiers,TEC-CO-10002095,3,36.00,1164.00
755,"2023-05-13 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90036,West,Furniture,Furnishings,FUR-FU-10002759,4,3.20,76.80
756,"2023-05-02 00:00:00","Standard Class",Corporate,"United States",Jacksonville,Florida,32216,South,Furniture,Tables,FUR-TA-10001095,4,7.60,372.40
757,"2022-02-18 00:00:00","Standard Class",Consumer,"United States","Cottage Grove",Minnesota,55016,Central,"Office Supplies",Storage,OFF-ST-10002444,2,1.00,19.00
758,"2023-06-24 00:00:00","Standard Class",Consumer,"United States","Cottage Grove",Minnesota,55016,Central,Technology,Accessories,TEC-AC-10001267,4,4.80,115.20
759,"2022-06-15 00:00:00","Standard Class",Corporate,"United States","New York City","New York",10009,East,"Office Supplies",Binders,OFF-BI-10000848,3,0.20,9.80
760,"2022-10-28 00:00:00","Standard Class",Corporate,"United States","Green Bay",Wisconsin,54302,Central,"Office Supplies",Paper,OFF-PA-10002377,4,0.80,19.20
761,"2023-07-20 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90004,West,"Office Supplies",Paper,OFF-PA-10003441,9,3.00,57.00
762,"2023-10-04 00:00:00","Standard Class",Corporate,"United States",Atlanta,Georgia,30318,South,"Office Supplies",Labels,OFF-LA-10004484,3,0.50,9.50
763,"2023-11-01 00:00:00","Standard Class",Consumer,"United States",Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10003931,3,3.30,106.70
764,"2023-09-27 00:00:00","Second Class",Corporate,"United States","Bossier City",Louisiana,71111,South,"Office Supplies",Envelopes,OFF-EN-10001990,2,0.20,9.80
765,"2023-08-11 00:00:00","Second Class",Corporate,"United States","Bossier City",Louisiana,71111,South,"Office Supplies",Envelopes,OFF-EN-10001532,3,2.50,47.50
766,"2023-05-05 00:00:00","Second Class",Corporate,"United States","Bossier City",Louisiana,71111,South,Technology,Accessories,TEC-AC-10003174,6,32.50,617.50
767,"2023-05-06 00:00:00","Second Class",Corporate,"United States","Bossier City",Louisiana,71111,South,"Office Supplies",Binders,OFF-BI-10004187,3,0.30,9.70
768,"2022-08-10 00:00:00","Second Class",Corporate,"United States","Bossier City",Louisiana,71111,South,"Office Supplies",Storage,OFF-ST-10000025,6,17.10,552.90
769,"2023-09-24 00:00:00","Standard Class",Corporate,"United States","Saint Petersburg",Florida,33710,South,Furniture,Furnishings,FUR-FU-10004306,2,12.40,297.60
770,"2022-08-26 00:00:00","Standard Class",Consumer,"United States",Arlington,Virginia,22204,South,Furniture,Chairs,FUR-CH-10003746,2,12.80,627.20
771,"2022-01-24 00:00:00","Standard Class",Corporate,"United States","Des Moines",Iowa,50315,Central,"Office Supplies",Binders,OFF-BI-10001036,2,0.80,19.20
772,"2022-08-13 00:00:00","Standard Class",Corporate,"United States","Des Moines",Iowa,50315,Central,Technology,Phones,TEC-PH-10004614,3,4.20,205.80
773,"2022-03-13 00:00:00","Standard Class",Corporate,"United States","Des Moines",Iowa,50315,Central,"Office Supplies",Binders,OFF-BI-10000301,5,1.50,28.50
774,"2023-03-09 00:00:00","Standard Class",Corporate,"United States","Des Moines",Iowa,50315,Central,"Office Supplies",Binders,OFF-BI-10003910,1,0.30,9.70
775,"2023-03-30 00:00:00","Standard Class",Corporate,"United States","Des Moines",Iowa,50315,Central,"Office Supplies",Art,OFF-AR-10004648,2,1.60,38.40
776,"2022-12-19 00:00:00","Standard Class",Corporate,"United States","Des Moines",Iowa,50315,Central,Furniture,Furnishings,FUR-FU-10002597,7,0.60,29.40
777,"2022-02-14 00:00:00","Standard Class",Consumer,"United States",Cincinnati,Ohio,45231,East,"Office Supplies",Art,OFF-AR-10003405,7,1.20,28.80
778,"2022-07-06 00:00:00","First Class","Home Office","United States","San Francisco",California,94110,West,Furniture,Chairs,FUR-CH-10002335,3,10.80,529.20
779,"2022-05-21 00:00:00","First Class","Home Office","United States","San Francisco",California,94110,West,"Office Supplies",Paper,OFF-PA-10000157,3,3.00,57.00
780,"2023-03-05 00:00:00","First Class","Home Office","United States","San Francisco",California,94110,West,"Office Supplies",Paper,OFF-PA-10001947,4,0.80,19.20
781,"2023-07-05 00:00:00","First Class","Home Office","United States","San Francisco",California,94110,West,"Office Supplies",Paper,OFF-PA-10003657,1,0.00,0.00
782,"2023-02-27 00:00:00","Second Class",Consumer,"United States",Columbus,Ohio,43229,East,"Office Supplies",Binders,OFF-BI-10001098,5,1.50,28.50
783,"2022-02-03 00:00:00","Second Class",Consumer,"United States",Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10002167,2,0.80,19.20
784,"2022-04-28 00:00:00","Second Class",Consumer,"United States",Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10004409,1,2.00,38.00
785,"2023-11-09 00:00:00","Second Class",Consumer,"United States",Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10000057,2,1.50,48.50
786,"2022-04-05 00:00:00","Standard Class",Corporate,"United States",Columbia,"South Carolina",29203,South,"Office Supplies",Envelopes,OFF-EN-10000056,3,7.60,182.40
787,"2023-04-01 00:00:00","Second Class",Consumer,"United States",Lancaster,California,93534,West,"Office Supplies",Binders,OFF-BI-10000014,2,0.40,19.60
788,"2023-06-07 00:00:00","Standard Class",Consumer,"United States",Lancaster,California,93534,West,Furniture,Chairs,FUR-CH-10004675,2,10.50,339.50
789,"2023-02-12 00:00:00","Standard Class",Consumer,"United States",Richmond,Virginia,23223,South,"Office Supplies",Binders,OFF-BI-10001543,4,5.60,134.40
790,"2022-07-25 00:00:00","Standard Class",Consumer,"United States",Richmond,Virginia,23223,South,"Office Supplies",Storage,OFF-ST-10001321,1,0.60,19.40
791,"2023-04-07 00:00:00","Standard Class",Consumer,"United States",Richmond,Virginia,23223,South,"Office Supplies",Binders,OFF-BI-10001132,8,1.60,38.40
792,"2022-04-09 00:00:00","Standard Class",Consumer,"United States",Richmond,Virginia,23223,South,Furniture,Chairs,FUR-CH-10003199,3,6.60,323.40
793,"2022-05-14 00:00:00","Same Day",Consumer,"United States",Asheville,"North Carolina",28806,South,Technology,Phones,TEC-PH-10001530,5,68.00,1292.00
794,"2023-11-27 00:00:00","Standard Class",Consumer,"United States","San Francisco",California,94110,West,"Office Supplies",Labels,OFF-LA-10001569,2,0.20,9.80
795,"2023-03-11 00:00:00","Standard Class",Consumer,"United States","San Francisco",California,94110,West,"Office Supplies",Paper,OFF-PA-10003724,4,0.80,19.20
796,"2023-06-18 00:00:00","Standard Class",Consumer,"United States",Rochester,Minnesota,55901,Central,"Office Supplies",Binders,OFF-BI-10000546,7,0.80,19.20
797,"2023-02-15 00:00:00","First Class",Corporate,"United States",Rochester,"New York",14609,East,"Office Supplies",Paper,OFF-PA-10000176,7,2.60,127.40
798,"2023-04-14 00:00:00","First Class",Corporate,"United States",Rochester,"New York",14609,East,"Office Supplies",Paper,OFF-PA-10002365,2,0.40,9.60
799,"2022-11-06 00:00:00","First Class",Corporate,"United States",Rochester,"New York",14609,East,"Office Supplies",Labels,OFF-LA-10002271,7,0.40,19.60
800,"2023-11-26 00:00:00","Standard Class",Consumer,"United States","Lake Elsinore",California,92530,West,Furniture,Chairs,FUR-CH-10002647,5,8.40,271.60
801,"2023-05-24 00:00:00","First Class",Corporate,"United States","San Diego",California,92105,West,Furniture,Furnishings,FUR-FU-10004090,1,1.00,19.00
802,"2023-12-25 00:00:00","First Class",Corporate,"United States","San Diego",California,92105,West,Technology,Phones,TEC-PH-10001580,2,8.80,211.20
803,"2023-09-23 00:00:00","Second Class",Corporate,"United States","New York City","New York",10024,East,"Office Supplies",Appliances,OFF-AP-10000576,9,14.40,345.60
804,"2022-10-11 00:00:00","Standard Class",Corporate,"United States",Monroe,Louisiana,71203,South,"Office Supplies",Paper,OFF-PA-10003953,2,0.30,9.70
805,"2022-02-23 00:00:00","First Class",Consumer,"United States","San Francisco",California,94122,West,Furniture,Furnishings,FUR-FU-10000794,2,1.00,19.00
806,"2022-10-17 00:00:00","Standard Class",Consumer,"United States",Denver,Colorado,80219,West,"Office Supplies",Art,OFF-AR-10001897,3,1.60,38.40
807,"2023-04-07 00:00:00","Standard Class",Consumer,"United States",Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10001795,4,79.20,1900.80
808,"2023-05-26 00:00:00","First Class",Consumer,"United States",Omaha,Nebraska,68104,Central,Furniture,Furnishings,FUR-FU-10003347,2,1.50,28.50
809,"2023-07-01 00:00:00","First Class",Consumer,"United States",Omaha,Nebraska,68104,Central,Technology,Accessories,TEC-AC-10004901,3,6.00,144.00
810,"2023-01-27 00:00:00","First Class",Consumer,"United States",Edmonds,Washington,98026,West,"Office Supplies",Art,OFF-AR-10003190,4,0.40,9.60
811,"2022-04-30 00:00:00","First Class",Consumer,"United States",Edmonds,Washington,98026,West,Furniture,Tables,FUR-TA-10002903,5,65.00,1235.00
812,"2022-04-04 00:00:00","First Class",Consumer,"United States",Edmonds,Washington,98026,West,"Office Supplies",Appliances,OFF-AP-10000240,4,10.50,199.50
813,"2023-07-28 00:00:00","First Class",Consumer,"United States",Edmonds,Washington,98026,West,Technology,Accessories,TEC-AC-10001101,2,1.50,28.50
814,"2023-12-22 00:00:00","Same Day",Consumer,"United States","Santa Ana",California,92704,West,Furniture,Furnishings,FUR-FU-10000794,2,0.40,19.60
815,"2023-10-13 00:00:00","Same Day",Consumer,"United States","Santa Ana",California,92704,West,Technology,Accessories,TEC-AC-10001838,7,70.00,1330.00
816,"2022-09-12 00:00:00","First Class",Corporate,"United States",Milwaukee,Wisconsin,53209,Central,"Office Supplies",Paper,OFF-PA-10000061,8,2.00,48.00
817,"2022-04-15 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Paper,OFF-PA-10003651,1,0.50,9.50
818,"2023-02-23 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Paper,OFF-PA-10000304,8,1.20,38.80
819,"2022-06-29 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Binders,OFF-BI-10003094,3,0.00,0.00
820,"2023-11-09 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10001394,5,61.50,1168.50
821,"2022-11-18 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Binders,OFF-BI-10004230,3,0.60,29.40
822,"2023-07-06 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Paper,OFF-PA-10003395,4,13.60,326.40
823,"2022-10-13 00:00:00","Standard Class",Consumer,"United States",Belleville,"New Jersey",7109,East,Technology,Accessories,TEC-AC-10002402,3,4.80,235.20
824,"2023-08-31 00:00:00","Standard Class",Consumer,"United States",Belleville,"New Jersey",7109,East,"Office Supplies",Labels,OFF-LA-10003223,2,0.30,9.70
825,"2022-04-08 00:00:00","Standard Class",Consumer,"United States","San Francisco",California,94110,West,Technology,Accessories,TEC-AC-10003441,4,2.80,67.20
826,"2023-11-23 00:00:00","Standard Class",Consumer,"United States","San Francisco",California,94110,West,Technology,Accessories,TEC-AC-10000109,3,6.80,163.20
827,"2023-06-21 00:00:00","Standard Class",Consumer,"United States",Lakeville,Minnesota,55044,Central,"Office Supplies",Fasteners,OFF-FA-10002280,7,0.80,39.20
828,"2023-10-24 00:00:00","Standard Class",Consumer,"United States",Lakeville,Minnesota,55044,Central,"Office Supplies",Supplies,OFF-SU-10000381,4,1.60,38.40
829,"2023-12-23 00:00:00","Standard Class",Consumer,"United States",Lakeville,Minnesota,55044,Central,"Office Supplies",Envelopes,OFF-EN-10004459,2,0.60,19.40
830,"2022-04-23 00:00:00","Second Class",Consumer,"United States",Florence,Kentucky,41042,South,Furniture,Chairs,FUR-CH-10000665,2,12.00,288.00
831,"2022-12-12 00:00:00","Second Class",Consumer,"United States",Florence,Kentucky,41042,South,"Office Supplies",Appliances,OFF-AP-10003884,3,7.20,172.80
832,"2023-05-30 00:00:00","Second Class",Consumer,"United States",Florence,Kentucky,41042,South,Technology,Phones,TEC-PH-10001557,2,7.60,182.40
833,"2023-03-21 00:00:00","Second Class",Consumer,"United States",Florence,Kentucky,41042,South,Technology,Phones,TEC-PH-10002085,1,3.50,66.50
834,"2022-11-18 00:00:00","Standard Class",Corporate,"United States",Tampa,Florida,33614,South,"Office Supplies",Art,OFF-AR-10002956,2,0.80,39.20
835,"2023-07-30 00:00:00","Standard Class",Corporate,"United States",Tampa,Florida,33614,South,"Office Supplies",Appliances,OFF-AP-10003266,2,0.80,19.20
836,"2022-08-01 00:00:00","Standard Class",Corporate,"United States",Tampa,Florida,33614,South,Technology,Machines,TEC-MA-10004002,1,8.10,261.90
837,"2023-04-25 00:00:00","Second Class",Consumer,"United States",Tyler,Texas,75701,Central,"Office Supplies",Binders,OFF-BI-10001071,4,1.00,49.00
838,"2023-10-29 00:00:00","Standard Class","Home Office","United States",Columbia,Tennessee,38401,South,"Office Supplies",Paper,OFF-PA-10001560,2,0.20,9.80
839,"2022-11-08 00:00:00","Standard Class",Corporate,"United States","Fort Worth",Texas,76106,Central,Technology,Phones,TEC-PH-10002365,3,0.80,19.20
840,"2023-03-10 00:00:00","Standard Class",Corporate,"United States","New York City","New York",10035,East,"Office Supplies",Art,OFF-AR-10004648,3,1.80,58.20
841,"2023-06-29 00:00:00","Standard Class",Corporate,"United States","New York City","New York",10035,East,"Office Supplies",Art,OFF-AR-10002578,4,0.50,9.50
842,"2022-12-26 00:00:00","Standard Class",Corporate,"United States","New York City","New York",10035,East,Furniture,Bookcases,FUR-BO-10001519,4,3.80,186.20
843,"2023-12-22 00:00:00","First Class",Corporate,"United States","Los Angeles",California,90036,West,"Office Supplies",Binders,OFF-BI-10001294,4,2.00,38.00
844,"2023-05-01 00:00:00","First Class",Corporate,"United States","Los Angeles",California,90036,West,"Office Supplies",Binders,OFF-BI-10001636,4,0.60,29.40
845,"2022-03-07 00:00:00","First Class",Corporate,"United States","Los Angeles",California,90036,West,"Office Supplies",Supplies,OFF-SU-10002503,2,0.50,9.50
846,"2023-06-20 00:00:00","First Class",Corporate,"United States","Los Angeles",California,90036,West,"Office Supplies",Labels,OFF-LA-10004093,2,0.50,9.50
847,"2022-02-10 00:00:00","Standard Class",Consumer,"United States",Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10001552,7,2.40,77.60
848,"2023-12-21 00:00:00","Standard Class",Consumer,"United States",Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10001891,3,8.70,281.30
849,"2023-06-21 00:00:00","Standard Class",Consumer,"United States",Lorain,Ohio,44052,East,Furniture,Furnishings,FUR-FU-10003878,4,1.00,49.00
850,"2023-04-22 00:00:00","Standard Class",Corporate,"United States",Linden,"New Jersey",7036,East,Technology,Accessories,TEC-AC-10000710,7,3.60,116.40
851,"2022-04-30 00:00:00","Second Class",Corporate,"United States",Salinas,California,93905,West,"Office Supplies",Art,OFF-AR-10002335,2,0.20,9.80
852,"2022-02-10 00:00:00","Second Class",Corporate,"United States",Salinas,California,93905,West,"Office Supplies",Paper,OFF-PA-10001870,6,2.00,38.00
853,"2022-03-28 00:00:00","Standard Class",Consumer,"United States",Jackson,Mississippi,39212,South,"Office Supplies",Art,OFF-AR-10003373,6,3.80,186.20
854,"2023-12-11 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10035,East,Furniture,Furnishings,FUR-FU-10004090,2,1.60,38.40
855,"2023-01-20 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10035,East,"Office Supplies",Storage,OFF-ST-10000736,3,4.80,235.20
856,"2023-08-27 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10035,East,"Office Supplies",Paper,OFF-PA-10001019,2,2.00,38.00
857,"2022-07-05 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10035,East,"Office Supplies",Supplies,OFF-SU-10002537,10,2.00,98.00
858,"2023-03-22 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10035,East,"Office Supplies",Storage,OFF-ST-10003221,2,0.80,19.20
859,"2022-08-27 00:00:00","Standard Class","Home Office","United States","New Brunswick","New Jersey",8901,East,"Office Supplies",Paper,OFF-PA-10004569,1,0.40,9.60
860,"2023-06-05 00:00:00","Standard Class","Home Office","United States","New Brunswick","New Jersey",8901,East,"Office Supplies",Fasteners,OFF-FA-10000624,2,0.30,9.70
861,"2022-07-02 00:00:00","Standard Class",Consumer,"United States","San Francisco",California,94122,West,"Office Supplies",Supplies,OFF-SU-10001225,2,0.40,9.60
862,"2022-04-06 00:00:00","Standard Class",Consumer,"United States","San Francisco",California,94122,West,"Office Supplies",Art,OFF-AR-10003752,2,0.80,19.20
863,"2023-07-26 00:00:00","Second Class",Corporate,"United States",Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10001714,6,3.80,186.20
864,"2022-11-02 00:00:00","Second Class",Corporate,"United States",Jacksonville,Florida,32216,South,"Office Supplies",Art,OFF-AR-10003958,2,0.40,9.60
865,"2022-01-30 00:00:00","Second Class",Corporate,"United States",Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10002923,2,1.20,58.80
866,"2022-04-01 00:00:00","Standard Class",Corporate,"United States",Springfield,Virginia,22153,South,"Office Supplies",Labels,OFF-LA-10004272,1,0.00,0.00
867,"2023-09-06 00:00:00","Standard Class",Corporate,"United States",Springfield,Virginia,22153,South,Furniture,Furnishings,FUR-FU-10000965,1,2.00,48.00
868,"2022-12-28 00:00:00","First Class",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Labels,OFF-LA-10004853,4,1.00,19.00
869,"2023-04-27 00:00:00","Standard Class",Corporate,"United States",Lancaster,Pennsylvania,17602,East,"Office Supplies",Binders,OFF-BI-10003719,6,0.80,39.20
870,"2023-05-12 00:00:00","First Class","Home Office","United States",Philadelphia,Pennsylvania,19143,East,"Office Supplies",Binders,OFF-BI-10000545,5,22.80,1117.20
871,"2022-02-28 00:00:00","First Class","Home Office","United States",Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002496,3,14.00,266.00
872,"2022-07-11 00:00:00","First Class",Consumer,"United States",Concord,"New Hampshire",3301,East,"Office Supplies",Paper,OFF-PA-10003591,3,0.90,29.10
873,"2022-06-01 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10009,East,"Office Supplies",Paper,OFF-PA-10004470,2,0.20,9.80
874,"2022-03-21 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10009,East,"Office Supplies",Binders,OFF-BI-10000315,7,5.50,104.50
875,"2022-02-07 00:00:00","Standard Class",Consumer,"United States",Charlotte,"North Carolina",28205,South,"Office Supplies",Paper,OFF-PA-10001790,5,7.60,182.40
876,"2023-04-04 00:00:00","Standard Class","Home Office","United States",Concord,"New Hampshire",3301,East,Furniture,Furnishings,FUR-FU-10004017,3,6.40,313.60
877,"2023-03-23 00:00:00","Standard Class","Home Office","United States",Concord,"New Hampshire",3301,East,Technology,Accessories,TEC-AC-10003628,1,0.90,29.10
878,"2023-06-13 00:00:00","Standard Class","Home Office","United States",Concord,"New Hampshire",3301,East,Technology,Accessories,TEC-AC-10002049,3,14.80,355.20
879,"2022-12-18 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19120,East,"Office Supplies",Binders,OFF-BI-10003712,4,0.20,9.80
880,"2022-06-30 00:00:00","Second Class","Home Office","United States","New York City","New York",10024,East,"Office Supplies",Binders,OFF-BI-10003984,3,2.10,67.90
881,"2022-11-30 00:00:00","Second Class","Home Office","United States","New York City","New York",10024,East,Furniture,Chairs,FUR-CH-10004287,5,24.80,1215.20
882,"2023-07-11 00:00:00","Standard Class",Consumer,"United States",Springfield,Virginia,22153,South,"Office Supplies",Storage,OFF-ST-10001321,2,0.60,29.40
883,"2022-05-10 00:00:00","Same Day",Consumer,"United States","San Francisco",California,94109,West,"Office Supplies",Art,OFF-AR-10001118,4,0.40,9.60
884,"2022-06-03 00:00:00","First Class","Home Office","United States",Detroit,Michigan,48227,Central,Furniture,Furnishings,FUR-FU-10000732,5,0.60,29.40
885,"2022-11-18 00:00:00","Standard Class",Consumer,"United States",Rochester,"New York",14609,East,Furniture,Furnishings,FUR-FU-10001424,2,1.00,19.00
886,"2022-07-18 00:00:00","Second Class",Corporate,"United States","Los Angeles",California,90045,West,"Office Supplies",Binders,OFF-BI-10002071,3,0.40,9.60
887,"2023-02-07 00:00:00","Standard Class",Consumer,"United States","San Diego",California,92105,West,"Office Supplies",Storage,OFF-ST-10002486,12,4.00,76.00
888,"2022-07-16 00:00:00","Standard Class","Home Office","United States",Columbia,Maryland,21044,East,"Office Supplies",Binders,OFF-BI-10001078,7,2.00,38.00
889,"2023-10-12 00:00:00","Standard Class",Corporate,"United States","San Francisco",California,94122,West,"Office Supplies",Paper,OFF-PA-10003845,6,0.60,29.40
890,"2022-01-11 00:00:00","Standard Class",Consumer,"United States","New Rochelle","New York",10801,East,Technology,Accessories,TEC-AC-10000927,5,4.50,145.50
891,"2022-02-10 00:00:00","Standard Class",Consumer,"United States","New Rochelle","New York",10801,East,"Office Supplies",Binders,OFF-BI-10001098,3,2.00,48.00
892,"2022-05-03 00:00:00","First Class","Home Office","United States",Detroit,Michigan,48227,Central,"Office Supplies",Paper,OFF-PA-10001622,1,0.00,0.00
893,"2023-04-07 00:00:00","First Class","Home Office","United States",Detroit,Michigan,48227,Central,"Office Supplies",Art,OFF-AR-10003158,4,0.40,19.60
894,"2023-02-07 00:00:00","First Class","Home Office","United States",Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002660,8,10.80,529.20
895,"2022-12-05 00:00:00","First Class",Corporate,"United States","San Francisco",California,94122,West,"Office Supplies",Storage,OFF-ST-10002205,7,4.80,155.20
896,"2022-05-13 00:00:00","First Class",Corporate,"United States","San Francisco",California,94122,West,"Office Supplies",Binders,OFF-BI-10003364,3,1.40,68.60
